Account,Airdrop,GnoOption,UserOption,Investor,Team,Advisor
0xbabBB7f3a177DBbb802CEe33C542A26DE9c77c9F,4821000000000000000000,4821000000000000000000,,,,4821000000000000000000
0x13E9Fc7689E76fc8d287cbF039c3840e1e7A805E,,,2159000000000000000000,,,2159000000000000000000
0xA5A7461c7B5F5C7f34c2d88906D361d369867C96,2054000000000000000000,,2054000000000000000000,,,2054000000000000000000
0x6581bD942365D3A5C1dC687dD2Ded5F5dba2Bc1b,,767000000000000000000,767000000000000000000,,,767000000000000000000
0xC6F851523B80D0438660f0EaB5c6Ed61Edf7f3dc,5314000000000000000000,5314000000000000000000,5314000000000000000000,,,5314000000000000000000
0x80ce8edcfFAd6e6f41EC03cd7686605bC9B2E789,,,,5690000000000000000000,,5690000000000000000000
0x912166d88a4a106E9190e1eDD8eFC4B45ea1fD40,6669000000000000000000,,,6669000000000000000000,,6669000000000000000000
0x6f2ab9c2574Ee22D3ed33e51F2e2A55f93D1490c,,1163000000000000000000,,1163000000000000000000,,1163000000000000000000
0xb90181ff91283b16F20AAb1733f21185d6103Ca7,485000000000000000000,485000000000000000000,,485000000000000000000,,485000000000000000000
0x260a270c68d06a28648709B1baD979Bf16C67c4e,,,1134000000000000000000,1134000000000000000000,,1134000000000000000000
0x13180acf61F40438F8158931bFB9B0333018d2fe,5311000000000000000000,,5311000000000000000000,5311000000000000000000,,5311000000000000000000
0x300015045432F7f5A14B0ED73f676cC3B993a141,,9200000000000000000000,9200000000000000000000,9200000000000000000000,,9200000000000000000000
0xc1bf4A02919f8f3ca9D3050f6fD5dCfbA15bda6a,7432000000000000000000,7432000000000000000000,7432000000000000000000,7432000000000000000000,,7432000000000000000000
0x41387F29a48D9f51A9C6396021daF5d16EF42C13,,,,,2908000000000000000000,2908000000000000000000
0xD0C442a14F674d3CcE94Bc16d8c35DFe1CA12291,8093000000000000000000,,,,8093000000000000000000,8093000000000000000000
0x6EA5051363200ed60317D1CF977F9D561EE2F00F,7401000000000000000000,,,,,
0xA6e666780B7C11218AA118322A1A29B1724A4f06,,6769000000000000000000,,,,
0xD1d8D7b02E0eDE7289d001915F6Aa832F35DAD74,8289000000000000000000,8289000000000000000000,,,,
0x7cAA302E94f8d8EADBE35C64568A2E74ebF840Df,,,5173000000000000000000,,,
0xb7a30e63f68F1e696eCa53453C99D422A6dD26cb,6749000000000000000000,,6749000000000000000000,,,
0x4B5F0ffFd98eB1BaeCAe33Af67388B8ce9602EfF,,9844000000000000000000,9844000000000000000000,,,
0x04fa11eC3e5077F0557dBa35B3fdE170a5E92E65,8870000000000000000000,8870000000000000000000,8870000000000000000000,,,
0x5ABBA11E7F11947a41f731A909Feacaa3d9e1361,,,,4867000000000000000000,,
0x5CeDfaeEB1f063964aCF4254e45c39E97733429B,3367000000000000000000,,,3367000000000000000000,,
0x0f07EA037a84bD8eea86C290627DAC8D78058FcA,,3262000000000000000000,,3262000000000000000000,,
0xf0B1A8bD9BAF9E8641adAd700134D8471563fcd8,1449000000000000000000,1449000000000000000000,,1449000000000000000000,,
0x23b7688Eb83C1C98fD1dd8a3D27DEB5B1b2BFF86,,,2143000000000000000000,2143000000000000000000,,
0x8A258597c1F509aa3965393ba1188F0FCb87CB7D,7769000000000000000000,,7769000000000000000000,7769000000000000000000,,
0x9f6E3d0130a32eC1B609539508D94d440e6cCdB1,,1784000000000000000000,1784000000000000000000,1784000000000000000000,,
0x8CDd2C5e0FDF65f9bF3B2B307dd9C0885d72FE47,2080000000000000000000,2080000000000000000000,2080000000000000000000,2080000000000000000000,,
0x76F9095c020528b43141c515390eFB96F9f8c041,,,,,5520000000000000000000,
0xd250b7D5a3e965a29452fD404ff83D209625a453,8074000000000000000000,,,,8074000000000000000000,
0xd93966d57cCB86012858a2F4E029AC86ccC97CdD,,,,,,7795000000000000000000
0x883541cab591ddC397E88d7a1BE8498117c527A2,9811000000000000000000,,,,,9811000000000000000000
0xf8adde1Fe04271f99FA94d12d176af3f8D253a56,,1509000000000000000000,,,,1509000000000000000000
0xE5508773C00856cc3651A9a0816a182bEF6fc6B1,3726000000000000000000,3726000000000000000000,,,,3726000000000000000000
0x15E337eB5Dd0536190E1d760765a7CF475D7Cfca,,,1241000000000000000000,,,1241000000000000000000
0x6E6cD5D11d21EB25c63ba55720cc39F657dBBe40,2799000000000000000000,,2799000000000000000000,,,2799000000000000000000
0xDe773bEa418AaF77b7534C794c4353B0E31c839c,,238000000000000000000,238000000000000000000,,,238000000000000000000
0x84fd371E5D61b2c486d1b1Bd2d2167e3d613941A,8471000000000000000000,8471000000000000000000,8471000000000000000000,,,8471000000000000000000
0x198D40905539041dD65fFb1673bD597B0B2AEB3b,,,,3737000000000000000000,,3737000000000000000000
0xA7dD094277BF5b9A82922a5230D9933F0Dd82893,56000000000000000000,,,56000000000000000000,,56000000000000000000
0xe8e8A3D28A927cbc16C63CFDed766e181947bC8A,,2095000000000000000000,,2095000000000000000000,,2095000000000000000000
0xa99458Ce9586BDb51694c67794aFB6F192aF7755,6345000000000000000000,6345000000000000000000,,6345000000000000000000,,6345000000000000000000
0xBf65685361699EFEFF43b12Cf455CCC19706D62a,,,9051000000000000000000,9051000000000000000000,,9051000000000000000000
0x102bA48784801c6a3D60d34e315b9AE984296396,4627000000000000000000,,4627000000000000000000,4627000000000000000000,,4627000000000000000000
0xD61c0F8bf963BE00Ff21459C835824368A638a68,,6661000000000000000000,6661000000000000000000,6661000000000000000000,,6661000000000000000000
0xFec373269F798d63c42c48ba6E29f1Cf36cA77ff,959000000000000000000,959000000000000000000,959000000000000000000,959000000000000000000,,959000000000000000000
0xe061bC53453d531d413f71b8B114a2bFE577abC8,,,,,323000000000000000000,323000000000000000000
0x3737613f72907647C75510f498ABd40f328A1cF5,4946000000000000000000,,,,4946000000000000000000,4946000000000000000000
0xb2B0DB592875D0FE2f622Eaec5a57d4255E12766,6008000000000000000000,,,,,
0x0F2Fa385562a84b4659679031Fb5B9e89e8279a6,,881000000000000000000,,,,
0xC11E62340978399cd3848e6b12d351Ef76dEf778,2018000000000000000000,2018000000000000000000,,,,
0x3A01e4f924996810870225bB3184409D6d65Cf83,,,9143000000000000000000,,,
0xeb96ED97c184056D7CBb4C8A13002a07200EBcCf,6876000000000000000000,,6876000000000000000000,,,
0x3BA7161D505d9DCe3711a70095A4A214887E92ee,,4438000000000000000000,4438000000000000000000,,,
0xB27A8CfEaedFA8924a4F78C10899391A598CE528,315000000000000000000,315000000000000000000,315000000000000000000,,,
0x8090A1B051F0BFF7Aa610aa65FDFc39105127c13,,,,5243000000000000000000,,
0x8B8edfC9a7212E020CbD2c84951aEB395fFfC7E9,2006000000000000000000,,,2006000000000000000000,,
0x06F323d5D2Bb4D08a9461E3F3bda7834763eD71a,,3129000000000000000000,,3129000000000000000000,,
0x30Ec7cE8Cc6260c18BAccdda3A626BcB1F5d46E1,1678000000000000000000,1678000000000000000000,,1678000000000000000000,,
0x676F74dF1b068ea9766B89eD76B86E4D8B868948,,,6370000000000000000000,6370000000000000000000,,
0x4E214d4D74c231E970c2557C31D1ba035687A27a,3255000000000000000000,,3255000000000000000000,3255000000000000000000,,
0x75D51a5dd5D17eabF13cBE30f08f4F35b92e47E9,,2363000000000000000000,2363000000000000000000,2363000000000000000000,,
0x2F7fe79c6B827dDb7BB2878A7552992da1C7bc43,3259000000000000000000,3259000000000000000000,3259000000000000000000,3259000000000000000000,,
0x1c34E5816e8450cC3edd44A697Ce59e9733d5c30,,,,,7267000000000000000000,
0xe3BeF21aEE5e0C191435F9B2F77b9658a5A1bE77,9930000000000000000000,,,,9930000000000000000000,
0x4279377E7B79C176cC12d1565f19Fb71470Fdf0F,,,,,,8908000000000000000000
0x2E53593165638ceEb51FE167fD029e48C0203b95,2535000000000000000000,,,,,2535000000000000000000
0xfE6967bCB8AF603234971b2b44bB055e9460C782,,8774000000000000000000,,,,8774000000000000000000
0x27683e848746406e0537908550a97C2094290165,7468000000000000000000,7468000000000000000000,,,,7468000000000000000000
0x7d8Fea19cC389892dAcd8532033880C33706F7d3,,,8811000000000000000000,,,8811000000000000000000
0xD0B95Dd1FBF742e68B25755BC66768966dFfF3De,7563000000000000000000,,7563000000000000000000,,,7563000000000000000000
0x8320CDBa9727743EDc451dFeCbD706777FC79510,,4067000000000000000000,4067000000000000000000,,,4067000000000000000000
0xe50C323B09e02CBbD359ac8A6Ae6A53937453fE0,3037000000000000000000,3037000000000000000000,3037000000000000000000,,,3037000000000000000000
0xF77be41a597c7dAc246C1d89f109618345945A9C,,,,6769000000000000000000,,6769000000000000000000
0x454FA37288b635046967C2c8Bb402E55fbba0749,9489000000000000000000,,,9489000000000000000000,,9489000000000000000000
0x072FD2e8a3bEFF92D46326EBC93D4595D3ff0691,,9194000000000000000000,,9194000000000000000000,,9194000000000000000000
0x442aCb00C0563c3Ba162a25bA5dcAA84FbDcC3a2,8619000000000000000000,8619000000000000000000,,8619000000000000000000,,8619000000000000000000
0x3c30Db2a35230A740C88137624adC3cD1C3b20c2,,,8173000000000000000000,8173000000000000000000,,8173000000000000000000
0xBA9c5bAAE50d0Ea074CA861cC88bEDd71891FE37,6203000000000000000000,,6203000000000000000000,6203000000000000000000,,6203000000000000000000
0x7237EF7230D793A5f867d3df7eEc87f32bb2BC38,,4835000000000000000000,4835000000000000000000,4835000000000000000000,,4835000000000000000000
0xA779cCf280C9EC0DAAe29d9ba7a7e1264015FD76,6149000000000000000000,6149000000000000000000,6149000000000000000000,6149000000000000000000,,6149000000000000000000
0xe1c73A776d70be26b895757074471061A54a8028,,,,,4051000000000000000000,4051000000000000000000
0xd0C8a7cB7645Ee284273F25812429368799fC07A,4298000000000000000000,,,,4298000000000000000000,4298000000000000000000
0x8e3c7f772895d322aE4A2BE879FDf8dE02BbEA0b,1702000000000000000000,,,,,
0xf5C3986037CA21075666d31C94EA70588fC273FD,,5221000000000000000000,,,,
0x9F1398caB7F1b962e562aD8B939b1df25e4Cf1A2,8045000000000000000000,8045000000000000000000,,,,
0x1A51DF24d32D29D0C2318fC4CE4c7724f384C240,,,2399000000000000000000,,,
0xEDA32A2C8C2bdcF54DD4Ee0b38c99c67b1dD3876,8027000000000000000000,,8027000000000000000000,,,
0x433f471F669154d3b80d69e53457aF603be1f811,,570000000000000000000,570000000000000000000,,,
0x0E112B5769d539f752fd603e86471ffe58146FB6,2794000000000000000000,2794000000000000000000,2794000000000000000000,,,
0xC6d349B4f92461d4F5c84BdbFf8DFA81A59AC76b,,,,9480000000000000000000,,
0x90DAa154becE4aE5c0bF058E228232186B875e96,7383000000000000000000,,,7383000000000000000000,,
0x3a18664df9DB250d617e0aA4e875Dd6262CD9f48,,2157000000000000000000,,2157000000000000000000,,
0x34218cDF4742587B817c280Dd1b4792EE24f9581,1228000000000000000000,1228000000000000000000,,1228000000000000000000,,
0xfD3e3DC15E112fb8Bb3F79eb72b2628712F4Be53,,,3808000000000000000000,3808000000000000000000,,
0x02FB29117610dE9a8d032F4A1bD40b31A36C3E87,9907000000000000000000,,9907000000000000000000,9907000000000000000000,,
0x893387bd632d7ef3EfC9df90451044BE0c32408e,,2138000000000000000000,2138000000000000000000,2138000000000000000000,,
0xF13c2cD2bDB43b3A11895D144E3C3A4FDD0Ba54c,8397000000000000000000,8397000000000000000000,8397000000000000000000,8397000000000000000000,,
0xe439D60599a0d055B17d8dc3665d48D41a76fB61,,,,,9648000000000000000000,
0x5804e59428a6daD3E3774262498D2561C6034b4B,676000000000000000000,,,,676000000000000000000,
0xe1Ab5217CF63cB4caA3A4d15470179fBe3658140,,,,,,448000000000000000000
0x73b63D883d7661f6B00438F70fe11B7dDf5E3956,3915000000000000000000,,,,,3915000000000000000000
0x53b79497d2e9dc221728a90b577f8f0017368817,,1877000000000000000000,,,,1877000000000000000000
0xD07Ae599f164F0ce814050ac238277F10306D3AD,7562000000000000000000,7562000000000000000000,,,,7562000000000000000000
0x059769D17AFba99Ec6C37bFA6824D0363E75E32e,,,5840000000000000000000,,,5840000000000000000000
0xd7a19613611A8D7F6f98D8D367015a1892fb468F,8804000000000000000000,,8804000000000000000000,,,8804000000000000000000
0xE9d5577a98d25e137d816c3a041193CAEea8443C,,5418000000000000000000,5418000000000000000000,,,5418000000000000000000
0x65CbfC2AF8b3c7e39e4204C95F24CaD02785bDaD,9868000000000000000000,9868000000000000000000,9868000000000000000000,,,9868000000000000000000
0xC614275D08A01A7d10A92A625a7608DC7f58FB75,,,,325000000000000000000,,325000000000000000000
0xDb6C7C9622d2F3E027A99b64e7513AAA0ceb2995,9220000000000000000000,,,9220000000000000000000,,9220000000000000000000
0x8c5E771c0dda43DcE6a35F99a5B1ab33ba47D0bB,,4869000000000000000000,,4869000000000000000000,,4869000000000000000000
0x3664CDC9A36C62D11043ffE4cbA5B35aC55CB8D6,7786000000000000000000,7786000000000000000000,,7786000000000000000000,,7786000000000000000000
0x2970D5A9124EEbF129c42dd6835EE3d8F66ecd1c,,,9054000000000000000000,9054000000000000000000,,9054000000000000000000
0x4fE2008Fc957C4a8Cc027d7fC021337847612086,9034000000000000000000,,9034000000000000000000,9034000000000000000000,,9034000000000000000000
0x022496Ce62FbA16232c024c753D65E812152418E,,1101000000000000000000,1101000000000000000000,1101000000000000000000,,1101000000000000000000
0x4F7af3c5f09268C887C69da54e5F235F3CF6FE7e,267000000000000000000,267000000000000000000,267000000000000000000,267000000000000000000,,267000000000000000000
0xD1Da648e2CE78814582D446dc92De42A003a0293,,,,,8363000000000000000000,8363000000000000000000
0x76775a12E0Ad131792941071E17dFE016Df94ED2,938000000000000000000,,,,938000000000000000000,938000000000000000000
0xff5d7F759785A5e52da7b9918F5fb7dC56BAc45b,5468000000000000000000,,,,,
0x6cb3a75c88cC145521032EF6Fa53F94E2616cdBd,,9070000000000000000000,,,,
0xC00A739A3dBa9063D7A3816367580A3C8A9b8e96,5876000000000000000000,5876000000000000000000,,,,
0xd21896a629aeDb2573BeD472A170ac58F80d9cFe,,,4902000000000000000000,,,
0x6E89203ED6F7899f4256b6CA3586AcEAf2836E16,9377000000000000000000,,9377000000000000000000,,,
0x4995Cf564DAdE1d65D79BBAfE8e91E336a291C33,,7348000000000000000000,7348000000000000000000,,,
0xA4C44c13533A2B9CC485A676a5A2886A18386311,6153000000000000000000,6153000000000000000000,6153000000000000000000,,,
0x9E4c01BAAc195091cD2C9b6C2e8f08184A74c8e4,,,,4782000000000000000000,,
0xc51129e14453dBd3b7DA477f13eb5374FCd93C35,5851000000000000000000,,,5851000000000000000000,,
0x9Dc2fDE468a82d7Fdc91B40c8A31C4fD6E6C7C86,,1927000000000000000000,,1927000000000000000000,,
0xCf1Ea64d939124BBaf5E38560445c94C68992f42,4727000000000000000000,4727000000000000000000,,4727000000000000000000,,
0x2869301B8B4Bc2FaB004129D9d5D47E1BDA4794A,,,5607000000000000000000,5607000000000000000000,,
0x84A2CF34553B371446E3FB4C3ECEe83D40879A30,3397000000000000000000,,3397000000000000000000,3397000000000000000000,,
0x6eefBC9E3Dd4ddAFeD9fC5bfFD354AB0596f1eb3,,4777000000000000000000,4777000000000000000000,4777000000000000000000,,
0xA33899Baa80A14cC368803af399c34e275033F67,2555000000000000000000,2555000000000000000000,2555000000000000000000,2555000000000000000000,,
0xb3673FEEC6cF71ea75F6F248f13e71F8212e44D6,,,,,8639000000000000000000,
0xcC5Fac75D76336742C36103961584Fbb5cdfE0F6,1282000000000000000000,,,,1282000000000000000000,
0x7241e17EE34D0E6Ae919c16C1F5A50E14c2AC1c6,,,,,,7368000000000000000000
0x1e65E8d53e2315875d55249A061e87dBB21696CD,3089000000000000000000,,,,,3089000000000000000000
0x3e257e701e4aA22b6D9C2D1eB0F7cfA03edE74Fb,,2471000000000000000000,,,,2471000000000000000000
0xd4A1bEaff1652E4B82d9F2E3d344C83511708e6D,5867000000000000000000,5867000000000000000000,,,,5867000000000000000000
0x57CfD2125ce1B1B2C5f74D462E58D565Cd7c4675,,,4282000000000000000000,,,4282000000000000000000
0x65569Ce96a6b9e112770b6588275c2C700041e2C,5314000000000000000000,,5314000000000000000000,,,5314000000000000000000
0x80de1E7CE10a83875383B8fdC12c33700444276d,,4401000000000000000000,4401000000000000000000,,,4401000000000000000000
0xC2448d40C7bfcdbD10ec3ACb39fa5347d95ADa2c,5579000000000000000000,5579000000000000000000,5579000000000000000000,,,5579000000000000000000
0xF98eaA7363d9Ed69043163CC2E025964A2f1fEA6,,,,3993000000000000000000,,3993000000000000000000
0x5789A5b6725Aa5C62fd80C3E3449cbA3D476C443,9978000000000000000000,,,9978000000000000000000,,9978000000000000000000
0x9e8161545D23ee105c6576451139a910137BA1D3,,5085000000000000000000,,5085000000000000000000,,5085000000000000000000
0xb4a50554463eE9b793A3A00B7F57c3cE9033776F,7465000000000000000000,7465000000000000000000,,7465000000000000000000,,7465000000000000000000
0x6357A3065F1A1C8D093B4d212866669379d68A8B,,,3936000000000000000000,3936000000000000000000,,3936000000000000000000
0x5740eC04590D9283754418110Aca43e114a64141,3895000000000000000000,,3895000000000000000000,3895000000000000000000,,3895000000000000000000
0xB1B6399aB2710ce675CBC954a1f4435138D20179,,2875000000000000000000,2875000000000000000000,2875000000000000000000,,2875000000000000000000
0xAdbf4c83493c7c1871088dC4d90244f06625c503,6167000000000000000000,6167000000000000000000,6167000000000000000000,6167000000000000000000,,6167000000000000000000
0xeCB5158EBB998d7A87602314F3537EF5db6E3e4a,,,,,3723000000000000000000,3723000000000000000000
0x2F5F4379314da6D9E3D6f18Ab8254EccbfC13C13,8069000000000000000000,,,,8069000000000000000000,8069000000000000000000
0xbf6d73e03d8104d2c0c3B2C3615C635246662E6E,4459000000000000000000,,,,,
0x6C5Ae1302ebE697571ce472f42BCDc42cbD2e821,,3405000000000000000000,,,,
0x03F1A5d5176291190388F632972298233e4f319e,5526000000000000000000,5526000000000000000000,,,,
0xCfA14116a2CD6fD27A672114C73E64ea0e4B02e9,,,3264000000000000000000,,,
0xF8C56d833B87885E589A2638c28f1C3BF52C2A1c,2043000000000000000000,,2043000000000000000000,,,
0x6514710644890441Ae0747CebC8C6a9ff55B75fc,,4289000000000000000000,4289000000000000000000,,,
0xC8c4F2Ae1b69B45DD002a7B14d65551d83fb01dA,9961000000000000000000,9961000000000000000000,9961000000000000000000,,,
0x2118dC9B9a94A5FAB274e31ac5c50da953Bc2356,,,,8486000000000000000000,,
0x50E2A788223c58381eA223bB3a4E586C035c29B9,1778000000000000000000,,,1778000000000000000000,,
0x7cdA82E1C049DCf23A28BE2f44A68bfC7bbe71Ab,,5592000000000000000000,,5592000000000000000000,,
0xe40BDAE3635E3867fCf2d0221caA8400b7Df7F36,5629000000000000000000,5629000000000000000000,,5629000000000000000000,,
0x91E2D2654E28f97623988F80F44406Cf2c3aaB1A,,,9772000000000000000000,9772000000000000000000,,
0xC1ec73f8Bc9F4C5D125a46730156EB2f1dFD9B58,8182000000000000000000,,8182000000000000000000,8182000000000000000000,,
0x156F11f7070C5417531aEf2481fD3E022d0Bd416,,2829000000000000000000,2829000000000000000000,2829000000000000000000,,
0x2a3Ea49f3F6aB42b7ed5DF07639A9a775315327B,3351000000000000000000,3351000000000000000000,3351000000000000000000,3351000000000000000000,,
0x7bA66cfAD3d9a4c8AFD919D2878b5D64fB715691,,,,,5586000000000000000000,
0xA4084Cf4adF5C984C36A71D0FCd16bA50CF75914,5689000000000000000000,,,,5689000000000000000000,
0xE43aFC8eb31871e8fA4fa5Dd8734526C26043799,,,,,,9412000000000000000000
0xf5d3D838E3398e65C876b3CaDC5f04cd4754470D,8226000000000000000000,,,,,8226000000000000000000
0x09B267AAf8FC57F6853620D51f6Bfd5CB77e7A73,,547000000000000000000,,,,547000000000000000000
0xeAb1384b9405F352274218368F463880e1F98C80,1801000000000000000000,1801000000000000000000,,,,1801000000000000000000
0xbf9Ed6CF1901F559FB753a467Dd35784527e2705,,,5134000000000000000000,,,5134000000000000000000
0xCC94abe483219e703004c0A5e1921E95ffb43c8a,8926000000000000000000,,8926000000000000000000,,,8926000000000000000000
0xA28b9494b02005c4E71f123759A5c3be0a81753e,,4936000000000000000000,4936000000000000000000,,,4936000000000000000000
0xf57b961B524e0449A940A1a70fA91a990c50FC62,6041000000000000000000,6041000000000000000000,6041000000000000000000,,,6041000000000000000000
0x9A9819d2db94666B7A7d4cCB1a6fe74B249AB081,,,,1517000000000000000000,,1517000000000000000000
0xd6D013573848e09B1CeA11339506Bd4aC280E0Ba,4697000000000000000000,,,4697000000000000000000,,4697000000000000000000
0x99DdfAdA10EdC73D6fc1b9f8c23531ef630b24b2,,6564000000000000000000,,6564000000000000000000,,6564000000000000000000
0x1D12F59aC3343f92e3F1E5B0df59006cb06d170A,7481000000000000000000,7481000000000000000000,,7481000000000000000000,,7481000000000000000000
0x27bF0d2e1B0411A93670260250eFA607f397B77f,,,8774000000000000000000,8774000000000000000000,,8774000000000000000000
0x3949d3a440ddA58DC11cBF525d3040D466d03301,7000000000000000000,,7000000000000000000,7000000000000000000,,7000000000000000000
0x3567199ACa19e926eA54e191d00944A034a2750F,,2116000000000000000000,2116000000000000000000,2116000000000000000000,,2116000000000000000000
0x35882AB22c12feF96998C099CA5Ce1780b966f1a,1073000000000000000000,1073000000000000000000,1073000000000000000000,1073000000000000000000,,1073000000000000000000
0xDDd6daAFdd58824eCaE5ae01BE9239fd499249DA,,,,,9132000000000000000000,9132000000000000000000
0x0B3dF5233FB954C6AD114288Ba7469836779eF38,9362000000000000000000,,,,9362000000000000000000,9362000000000000000000
0x0F84C2F3304b7f5C88778EcC953F3f7C4bC73D2A,7316000000000000000000,,,,,
0xDc84D28309859737dD1eb85508b27EDFc644092C,,6970000000000000000000,,,,
