Account,Airdrop,GnoOption,UserOption,Investor,Team,Advisor
0xE544D0842428A2d63433E5556Caa5a100d8B36C5,,,,4069000000000000000000,,9890000000000000000000
0x58288eb1F1fA3cAbd0cf3CEbA5886b16FC056D6f,6171000000000000000000,,,6966000000000000000000,,6677000000000000000000
0x9DC5D79144b582B5dc1a800328bc26C9187311D9,,9875000000000000000000,,5891000000000000000000,,2391000000000000000000
0x5239d4A1ff381f089D990Cd50B441cC9EFfE0ba3,6833000000000000000000,5540000000000000000000,,8388000000000000000000,,8556000000000000000000
0x98df89FFEc785835F5B8732fe9b7d3FCf9075c64,,,2622000000000000000000,8813000000000000000000,,9831000000000000000000
0x9470a102B9d6a3a00103537C2bC35ac0587Bd436,9735000000000000000000,,3048000000000000000000,4404000000000000000000,,5221000000000000000000
0x2F144ff590C94871f118583E61fdDd06b98120e4,,4121000000000000000000,922000000000000000000,7691000000000000000000,,9029000000000000000000
0x42cE50b0387A081b51DAAE489DD4129CEc5a78f1,5311000000000000000000,4844000000000000000000,4054000000000000000000,8427000000000000000000,,8057000000000000000000
0xd614c262e2f4D2853fEB4cA3ab350A52222C6111,,,,,5595000000000000000000,1769000000000000000000
0x1D00c2b7348f9BF5119914cb52b46973Bd7AAa6E,2759000000000000000000,,,,1691000000000000000000,8261000000000000000000
0x22F54D79ba28A31686eB22E1b0d7Cf5B9A4D5e99,5394000000000000000000,,,,,
0xbab1Ebf2cc557aAb5DCe00aBB67CbCEa297c173f,,5962000000000000000000,,,,
0x5FC05669127B6C890A5AE5E634B3b25C868012FB,769000000000000000000,2063000000000000000000,,,,
0xdDDbf695703fBe77c940c00E246dd14fD39D970d,,,1286000000000000000000,,,
0x6850A837b3527Bb23bB58fB50E561348b1778D5F,4298000000000000000000,,2195000000000000000000,,,
0x17384418548A881606610f793942b829FeA7C609,,2515000000000000000000,1843000000000000000000,,,
0x7E8F7a4AB9f779fc38f6F8c8729E862d2CDB3A7A,2200000000000000000000,2357000000000000000000,9479000000000000000000,,,
0x3159C78B7b3DC7e7569ac3812D1Efb615e958b8f,,,,9053000000000000000000,,
0xC00F9c771BD86b28dF5F40B44935b63aD18fb005,6464000000000000000000,,,2965000000000000000000,,
0xd4DcF3a73bec83B009F01abe5fc297AcBd9514E5,,8667000000000000000000,,4153000000000000000000,,
0xEC836Abd1DfDCBF8610C1EFa8599Fb96f10c103f,2327000000000000000000,2722000000000000000000,,6249000000000000000000,,
0x053Bfa68d2215930601f7269131b1ad6593d476E,,,3141000000000000000000,1208000000000000000000,,
0xD3EcBC510a97D8C2cbA4066C4AF8ed43a7d1E699,6036000000000000000000,,6825000000000000000000,9555000000000000000000,,
0x7946Fce94A2350a1076a8F97105262c9E07e2a9d,,3406000000000000000000,7738000000000000000000,175000000000000000000,,
0x6f14181e316377f683a9AE331B244717d38E619b,6976000000000000000000,2745000000000000000000,1305000000000000000000,5221000000000000000000,,
0x0f2d96Bb6A47817449f6f53645E9cEf8425cEc47,,,,,9273000000000000000000,
0x72D9B07C2547fF9b9C2A04D0f54c81121Ab19f77,8162000000000000000000,,,,1705000000000000000000,
0xC0e82Cf18C0EFA33186dBC59A224fB23BEF60469,,,,,,6700000000000000000000
0xdA6937875bcd967e91FF0c9d772DA8C0AF6AB932,4379000000000000000000,,,,,4675000000000000000000
0xcF4D872C096593DA7F51480B3699DAAE004e3865,,7931000000000000000000,,,,3033000000000000000000
0x6591eB4A2Bc03330f9894dd1fA0a48B775435Cbe,7716000000000000000000,4330000000000000000000,,,,6656000000000000000000
0xF4708e448881A4e58856CA9b6a199FAB6cd50eC0,,,6135000000000000000000,,,5227000000000000000000
0x0C69829bcf8D65939ECeAAEEA4aB53f0cC44c44C,2578000000000000000000,,6739000000000000000000,,,199000000000000000000
0x6D031a27A804aA64c897001a277Bd2f8083Cae5B,,2926000000000000000000,1163000000000000000000,,,6589000000000000000000
0x05A1b71BF498d4A3930BA1f940E2D58C2150b399,2644000000000000000000,1672000000000000000000,2491000000000000000000,,,5752000000000000000000
0x15C124d18Db06AF523D9a6225501a5DAAb17D854,,,,443000000000000000000,,6751000000000000000000
0x71F5c54204cB20F5ea93b60F05fD3d4F6a6d5D81,6862000000000000000000,,,3747000000000000000000,,5631000000000000000000
0xFD0255A22dCdA22428Fbf5e357b7145e9276e5EF,,8899000000000000000000,,7055000000000000000000,,4173000000000000000000
0x525Aa961cb6A422F325445F4529d58A5df3d19cc,4225000000000000000000,5326000000000000000000,,445000000000000000000,,6611000000000000000000
0x440243B6422a838f71aDFe77972CB666203F0f3e,,,6130000000000000000000,9025000000000000000000,,967000000000000000000
0x059E927e96079AffCC63583399641d1Da33e9Dd2,9882000000000000000000,,8408000000000000000000,3763000000000000000000,,9214000000000000000000
0x1Ead91ed8Fd59B0742B17D25D224dC7D01CC17b1,,7818000000000000000000,1068000000000000000000,9744000000000000000000,,5030000000000000000000
0xFA379cD1f24623eb282F007e0B7AC97eE5361657,7954000000000000000000,4469000000000000000000,7255000000000000000000,1860000000000000000000,,4495000000000000000000
0xE3B082774D824A13E834FE20f6623A3b4cA99C1A,,,,,6290000000000000000000,5736000000000000000000
0x13980b10C12b43b21D90cACF8B46ca647C68610f,482000000000000000000,,,,9924000000000000000000,3970000000000000000000
0x43fe583631F9DDd118f904E4897ede77b698E0b0,7923000000000000000000,,,,,
0x5B64Af6Fd5B3ea90Bac7842215C8C925ecdCf1C3,,2190000000000000000000,,,,
0xE316cB08aDB411fE66437E95D951D00Bb3C049Ef,4510000000000000000000,999000000000000000000,,,,
0xfFbFd49DF893bA4d822716961D687e10906a1dCE,,,5565000000000000000000,,,
0x288F652526EAef33d901ae6c2bd1466fb89368cF,451000000000000000000,,4898000000000000000000,,,
0x55D3F092f2b697B903Eb8f02a05369425dC44038,,3706000000000000000000,4028000000000000000000,,,
0x21512AF8546f8EC37bBf15B230504f0775B644D7,4341000000000000000000,3500000000000000000000,7105000000000000000000,,,
0xe5C884F7B19468Edf904D71e9F3de026EA00b7e2,,,,6905000000000000000000,,
0x67bcDbC5E24C51F1Cb161E7B30091983DdD9C804,7615000000000000000000,,,2101000000000000000000,,
0x1A756EefCb11E471624805837adDe5616B64d3DD,,3784000000000000000000,,4870000000000000000000,,
0x8d50578B38Fa0a0cA99Ed64D409670192D347E28,2259000000000000000000,1220000000000000000000,,5826000000000000000000,,
0xF3ec5B4fBE51D251bE0ceB5D4c78f097dAbb0fd4,,,7529000000000000000000,2587000000000000000000,,
0x24a41C235788C8C632B1f312F2C689430529dbC5,8157000000000000000000,,441000000000000000000,9260000000000000000000,,
0xd46C95581Ac035Bc10D80DD2a121D444e63C2E24,,3407000000000000000000,8514000000000000000000,5276000000000000000000,,
0x29d28C9b5a986809cb08504B54bfAEcFF79ad0BD,8949000000000000000000,5967000000000000000000,7919000000000000000000,7382000000000000000000,,
0xDBAcA9D2eA7e9b909a331E160A9Ed227A37C0902,,,,,936000000000000000000,
0xA8EedFb35E1bE2a1c2a4DB8C36Df3edfD548F1a4,2852000000000000000000,,,,4885000000000000000000,
0x981350d8782c413Ed1bf862aE1e70Bd6450a20AB,,,,,,2540000000000000000000
0x3080c23af4e25d0F6876380Ade51945551161485,5231000000000000000000,,,,,3767000000000000000000
0xaB04D6C3149d15dEE115fe8f409D29B7d32f5138,,1058000000000000000000,,,,1874000000000000000000
0x10f5A406eb66ccbaF0e75b949d6BFF27C905eAb3,1785000000000000000000,4464000000000000000000,,,,3536000000000000000000
0x9480415B25b729cab118F03ea3abDF43A64D72E5,,,7830000000000000000000,,,1663000000000000000000
0x6896D4d7E11A71ca11Cdb5F8950A51b886E44682,4116000000000000000000,,387000000000000000000,,,4711000000000000000000
0x50eCEed71A25542D3169ee7cD38Ddf24851018d1,,6421000000000000000000,1645000000000000000000,,,5112000000000000000000
0xEC45A4b65ddCe4da7e9D2F09Cddd31d1a38A4993,6029000000000000000000,7504000000000000000000,3997000000000000000000,,,6129000000000000000000
0x1F130690f60D1D72D05a6DcA025E09888618aC64,,,,4418000000000000000000,,3397000000000000000000
0xD97aB672bE4d3bcfd21669b1b5B23FF15aCDc0Bc,3977000000000000000000,,,3614000000000000000000,,5083000000000000000000
0x00A651705B9048614d91BBB81C9244ec65Da5859,,3561000000000000000000,,1594000000000000000000,,6352000000000000000000
0x904061135b2b0E87b1B40B641eC02ff07f1EF71B,4978000000000000000000,5483000000000000000000,,737000000000000000000,,8100000000000000000000
0x005c2eD5604BAeB3Fd8fb2DE710b4481aE4A847e,,,7328000000000000000000,2467000000000000000000,,7229000000000000000000
0x5B1bcdE24A407ce5032c1D2b59a83cf39F44604C,9816000000000000000000,,6742000000000000000000,3260000000000000000000,,2553000000000000000000
0xB9EaC144Bf2b5331C722B087c323Fb6A5e8f04a6,,6443000000000000000000,7684000000000000000000,8164000000000000000000,,1804000000000000000000
0xc6a4390A6f54a235B4Bec72236f84691A1903A25,0,1565000000000000000000,3803000000000000000000,9390000000000000000000,,2477000000000000000000
0xa81f8648E5385BFbC78F55976D71f633DaFd70F1,,,,,5517000000000000000000,9129000000000000000000
0x5ec4ba2FF4Cc38496d99d990A24eD1f34F671953,8688000000000000000000,,,,374000000000000000000,4894000000000000000000
0x96514697A5d343e75AA19eb72594030945f9c25a,9326000000000000000000,,,,,
0xEA9C72778a74aBE67ED407C2e0a16d29Cc3F8B90,,599000000000000000000,,,,
0x720F7Dc41f70182fFA6134D2Df3f910f999F7B05,8004000000000000000000,2722000000000000000000,,,,
0x0e120E5C2c01cF8B7763028787b1D5e6ab28a15a,,,2454000000000000000000,,,
0xB119F96801C33A6336aAF7199D788281d1B22542,8960000000000000000000,,9089000000000000000000,,,
0xdD0a41f247E8f7CD5c780B04e75b2F2808FE4657,,1966000000000000000000,9574000000000000000000,,,
0x93eA03Af2EaE7DcD2aBbB6e94ce6240C729a7eE3,2232000000000000000000,8399000000000000000000,3262000000000000000000,,,
0x51D9671b856c4347fA599b5FF8E09E54aAaFF39B,,,,8709000000000000000000,,
0x6C3dd10FC55A0a77d1E52D697f5D5c4452553172,3772000000000000000000,,,8802000000000000000000,,
0x24A8C3E9291d86D6e40379f904aF358CFba489e7,,185000000000000000000,,691000000000000000000,,
0xf7ECBC5D34C17D976252930476A6eb115744cf8E,5493000000000000000000,3510000000000000000000,,1338000000000000000000,,
0xD1758eC0A28350ECd8dcaa73D733B127B7B0DE8a,,,8029000000000000000000,3339000000000000000000,,
0x159d4F82325669Db20cC26813473f954d9B1cC23,5529000000000000000000,,9230000000000000000000,3323000000000000000000,,
0xe93BDEe77cea1aFa9c891C78dca51A16fA287630,,9155000000000000000000,6590000000000000000000,7486000000000000000000,,
0xE8eAd5e33a24e228D86401f7dC84474d686BC40a,2308000000000000000000,84000000000000000000,524000000000000000000,9459000000000000000000,,
0xBB655e1593Dd65e49f882847Abd1701F4C13DE91,,,,,9578000000000000000000,
0xaFEE4Dcc64cd8dB6a3C88F27A6E79cb14678B357,7726000000000000000000,,,,8311000000000000000000,
0xE9097fc46CF87F466dA3f8bA40Dfb3aD10bCf541,,,,,,4905000000000000000000
0x3D837FbfEf54F7443cB609Cfe4d1dACd13727Db1,8717000000000000000000,,,,,3806000000000000000000
0x29730368134f341549589296983BA65a4c73c290,,1106000000000000000000,,,,6369000000000000000000
0xE0315Ad11cfe8507ff0af8747cB62fcE178A938D,8038000000000000000000,7459000000000000000000,,,,7612000000000000000000
0x9a8ad8a40B749F62FbC4933C722e1fEE7C873b79,,,6698000000000000000000,,,8103000000000000000000
0x3b7249FC87f23bf652b1232895DbC7c44224482D,8483000000000000000000,,6232000000000000000000,,,1143000000000000000000
0xAAE48c6408084420E1F704631723bbD9b469ADDc,,9298000000000000000000,5105000000000000000000,,,7243000000000000000000
0x07666F355a0E8882e92665aaFCd8241D4FDB0837,4155000000000000000000,1728000000000000000000,6414000000000000000000,,,779000000000000000000
0xFcA900ccBbE4801F4a64Ce693c354Ae69492F330,,,,8923000000000000000000,,3156000000000000000000
0x99891092504C247d435c2E4Cf2C940d38C0dEaB9,3694000000000000000000,,,5506000000000000000000,,6290000000000000000000
0x27E5E96e6EBd03847DD75ac21E281FB94F1B961b,,4657000000000000000000,,9424000000000000000000,,3595000000000000000000
0x184659F3ff5e68F24298981479d698963b0713F8,4739000000000000000000,7224000000000000000000,,9833000000000000000000,,4594000000000000000000
0x7ae34a36d0fF92d0c7084f4d6795CD5d80FC0e43,,,2640000000000000000000,3992000000000000000000,,4511000000000000000000
0x0E82493e8c71C94D78E517B6673fe2f07D891ead,8145000000000000000000,,6718000000000000000000,2884000000000000000000,,9427000000000000000000
0x29fc9382d620da3ef7e736Bea9B63a0Cdd3D00b6,,415000000000000000000,1976000000000000000000,7842000000000000000000,,8544000000000000000000
0x98C96511D4690d75a1515CF08E6358090B17f4Ad,906000000000000000000,7691000000000000000000,7749000000000000000000,3302000000000000000000,,9557000000000000000000
0x1b9501b85fbBd25799f1aA1ba726308902853f11,,,,,1986000000000000000000,261000000000000000000
0xA43aEDb2caD790AE59312674F105A3C5D8C07bB4,1236000000000000000000,,,,5132000000000000000000,6685000000000000000000
0x146Ab012B49fAFeD35B4FF645fC48C50fD53eAD6,5534000000000000000000,,,,,
0xb5fE373151168bD9f29C9Fd9240249b24d35903f,,8975000000000000000000,,,,
0xEBd1D28A5d0BbC1CF5cD472F03e321C6A6EF613d,539000000000000000000,7438000000000000000000,,,,
0x57813f5C6e9636936161C33D8dfeAda8DDf49Fa0,,,8288000000000000000000,,,
0x0F9897362d026c304F1Ba52D39145406D30962aA,5263000000000000000000,,695000000000000000000,,,
0x925de7895fABCEe7EDBF670D869a9db1b6ab9067,,8701000000000000000000,6496000000000000000000,,,
0xc9F37C6113588621465974C019D45C71D0A623C5,2659000000000000000000,1803000000000000000000,7361000000000000000000,,,
0x39Af7051DAb727c3733C1B1f8e2C9b0F896bF8d5,,,,9212000000000000000000,,
0x51dbF637a3eDFA84e717B63c9ff484246af16736,1282000000000000000000,,,9029000000000000000000,,
0xE4478214C6a45640d763b49bBc149B8eB3a84b72,,702000000000000000000,,2094000000000000000000,,
0xCCA23db0fa39D5C5C9c3fAe2Fae408A3D2E12B50,8338000000000000000000,8802000000000000000000,,474000000000000000000,,
0x4c43edcb55877b02113B2afB66D7325a2e39DDD6,,,1656000000000000000000,6147000000000000000000,,
0x1Eb4542483dD2793b47428236C51eE3d1b8d2C82,544000000000000000000,,4834000000000000000000,1597000000000000000000,,
0x0280a0D231bc48B6A5EcEc3E1dc653Aae6abFf29,,1000000000000000000000,2565000000000000000000,8381000000000000000000,,
0x8853A9cfC446ACA47CdEC0EA33F46E5b60316322,224000000000000000000,7648000000000000000000,2906000000000000000000,1254000000000000000000,,
0xdC3Ef15112c01B50a1cFA5f24Ccff9b2a37Ce9d4,,,,,8283000000000000000000,
0xe6bb574dceF44802040Ee04437c09b02c522E6b7,4944000000000000000000,,,,5477000000000000000000,
0x7EC393b63d1C9d33369A16e0C79c8E8588908b7d,,,,,,8823000000000000000000
0x1230873c9D3E1cAB8C14B3d276046F2382f2aDAc,1323000000000000000000,,,,,979000000000000000000
0xFFB39DBC1FBdEBB1B957E2Ef3f383d44E4FFB00b,,4252000000000000000000,,,,8445000000000000000000
0x94489E415Aa3b25FAe19c724295A186dD75d5377,3284000000000000000000,2761000000000000000000,,,,7809000000000000000000
0xFA3dA652Cccf78Ca5Deb84E250e609D2996Ff1Af,,,6289000000000000000000,,,887000000000000000000
0x5d880076Edd96FB7c0fA423e58DfF946837A6a3f,9448000000000000000000,,8700000000000000000000,,,1528000000000000000000
0x4eda8518478C338170aD107B472d084CB5B82A49,,6902000000000000000000,9917000000000000000000,,,8982000000000000000000
0x938bbeE0419E46B88C228C7895a7f85a1eB40735,1792000000000000000000,7447000000000000000000,5507000000000000000000,,,6927000000000000000000
0x79Db497F61Fd2b4eb7a9F469bb7a732beF587885,,,,3060000000000000000000,,1982000000000000000000
0x96Ad6d6E6F9199D4622b3d3A1580532F39EC220D,5724000000000000000000,,,9027000000000000000000,,1084000000000000000000
0x09549B902eF030bC105045853A6bc8eedd46a402,,8304000000000000000000,,7857000000000000000000,,6556000000000000000000
0x0d001E32087d084fF54758444209D8A5d42ddF69,640000000000000000000,6331000000000000000000,,5492000000000000000000,,4850000000000000000000
0xC59A306B9f2B2Aea24A3f4C9fff3210F6BEb4b30,,,1694000000000000000000,5031000000000000000000,,3333000000000000000000
0xfCe680f751f013f38474f9DD98bE53E0E45b8cf9,6178000000000000000000,,7944000000000000000000,9751000000000000000000,,1338000000000000000000
0x04B6C0F0ae6b49c207136D2ff1A57704BA313C9F,,7486000000000000000000,8649000000000000000000,413000000000000000000,,4540000000000000000000
0xb8523fB4cb95e404BDcd87603dcD239DCEA01842,5743000000000000000000,4908000000000000000000,2063000000000000000000,712000000000000000000,,765000000000000000000
0x1F56e525ADdbb318142eB78D307E69c11c9F0Ed5,,,,,4305000000000000000000,7866000000000000000000
0x95748c441E3e0dBd4B01fb2823121406b92c4a67,5659000000000000000000,,,,1762000000000000000000,2912000000000000000000
0x8CCbC8E2A82Aa7D7AbE95E455482Df5f197722f0,8800000000000000000000,,,,,
0x585F8c534DB70f6B781b343248bE18249e773b1C,,402000000000000000000,,,,
0x26e6BAC8EACf6A8fB243733B7f15caE3a7Ff3cAD,8278000000000000000000,3792000000000000000000,,,,
0xec4DbB6C3Dc2aC2B3feAFdd46360C48041f8516c,,,4104000000000000000000,,,
0x68a1Dd518C6999d8DA8ba7a3fbB5DB8C7FCc43f7,9580000000000000000000,,2137000000000000000000,,,
0xB5F1C3dd54ff6b007A9B590BeEca099daE0eE810,,9446000000000000000000,2819000000000000000000,,,
0xb33858c85B5fFCfb1866054364fbb7C3379E759a,5045000000000000000000,4425000000000000000000,9251000000000000000000,,,
0x3F66232b96B12Bd76a8D6Fb93a050d00718059aD,,,,7434000000000000000000,,
0x0132705aB6eDF8b4a4D8a1fEBbc261c938121e76,6479000000000000000000,,,9426000000000000000000,,
0x758E206c81e6C546837cf9138dfFE4536e473E59,,8744000000000000000000,,8396000000000000000000,,
0xa705079941fA5c31B2532d29b0FcE38ccec94A90,5482000000000000000000,713000000000000000000,,2719000000000000000000,,
0xEcDc6c478ca4AB537b16e3d4b3E2753280B35662,,,6950000000000000000000,9181000000000000000000,,
0x67A330B768736639736cDC6D1c7B6007874952eD,1557000000000000000000,,3594000000000000000000,563000000000000000000,,
0x7E5966fFfa6092c6A9b4685A61969C44fa77C18A,,2652000000000000000000,429000000000000000000,1278000000000000000000,,
0xEA269620e837CdC9AE5cF8d33E95E4cDd17C8818,9868000000000000000000,1987000000000000000000,4910000000000000000000,1044000000000000000000,,
0x8CCADC61A78a70F1A4Db06339794Db7B3B4B909C,,,,,83000000000000000000,
0xeB6AA3826353A96e24cFF107B0C317c289F04e23,1400000000000000000000,,,,8400000000000000000000,
0x73df783bE6A5EDb02490B29d2C6d0d6257e801E7,,,,,,8064000000000000000000
0x2EF1e73C5EB6A2C9b82E7469a06d0b9CB33DbeEf,7899000000000000000000,,,,,9669000000000000000000
0xCA126EF8F565872b0c720a7541766ad84C98Afa1,,1309000000000000000000,,,,2333000000000000000000
0x0F822162F91Db2e00c1A91E48D0315000B1e68A4,8718000000000000000000,8937000000000000000000,,,,2975000000000000000000
0x31c2e887dfFc6E483813B0Ce360B1106149199D1,,,5708000000000000000000,,,2194000000000000000000
0xAe7295faf0B91f6fdD12253Bf757d420c9e35F08,5712000000000000000000,,9942000000000000000000,,,5371000000000000000000
0xB76533bDdC94149533A871751Aa704deFB399e17,,6645000000000000000000,6879000000000000000000,,,4433000000000000000000
0x9Ab940fd5FE231Eb5Fb610549f9321Ee4406AE46,1067000000000000000000,3198000000000000000000,3253000000000000000000,,,7795000000000000000000
0xA1F1E19aF754d00e334e94D0845AfF7169008956,,,,9013000000000000000000,,5260000000000000000000
0x89b2CC286A0c6dF4D9cdde01074a57f4348eC091,696000000000000000000,,,5400000000000000000000,,770000000000000000000
0x9f8745F4Efb955056F5a0e282d7268183EAfCF47,,1407000000000000000000,,206000000000000000000,,1819000000000000000000
0x7903f6D76D82888E90f2c9aEE9fF5cE729C5Aea5,6732000000000000000000,8948000000000000000000,,3929000000000000000000,,6215000000000000000000
0xc4Ae7DAEeAb69cA47543DB5994A408b489e680e5,,,7710000000000000000000,1049000000000000000000,,7651000000000000000000
0x2aC39aeDcFE7D887Dd29d95f6668C5F7fb3214ed,1591000000000000000000,,7053000000000000000000,8326000000000000000000,,2620000000000000000000
0x9BA5701bcD9B69185c89427421c664295C5641Da,,3254000000000000000000,4057000000000000000000,2456000000000000000000,,7744000000000000000000
0xE54Eb556a3642B97e3A2bf876897d33F16eda96F,8579000000000000000000,4542000000000000000000,5393000000000000000000,3617000000000000000000,,712000000000000000000
0xc61fA584dcDD2801f4A635beF617d9418Bd7464E,,,,,4329000000000000000000,9649000000000000000000
0xf714Fadda8b87C0642F29b4431cF621e3D7Ae13F,2512000000000000000000,,,,4871000000000000000000,9271000000000000000000
0xE82AA47bAedbE3B2453350f559068e0377dC504b,1436000000000000000000,,,,,
0x032f28482435f59D078b60E870A4355302E79cF8,,498000000000000000000,,,,
0x27815e2740C0478163Ed0aC76BfeF388232f4B7B,9643000000000000000000,8313000000000000000000,,,,
0xB58687E2759d41fE55C586b06488567c3a5E9C26,,,8841000000000000000000,,,
0x0C2bc43C678a4fBfeb12578704DdE5f1518cA205,6410000000000000000000,,6667000000000000000000,,,
0x436B1AdC35ECccBe4758061aEE0dEC3EEEb934d2,,4093000000000000000000,5264000000000000000000,,,
0x6685a7A8a5619cA4723B438c09725ebBa612E72F,7276000000000000000000,7772000000000000000000,3101000000000000000000,,,
0x6f29B3A4868481e1925e59679d9B3A41ad0e3216,,,,5265000000000000000000,,
0xd974D9BF8c025001fCB967b2E6040c50846bd23d,1224000000000000000000,,,2139000000000000000000,,
0xc3D26cd6579844208C0a61F1e1BD8390320AEb23,,7463000000000000000000,,19000000000000000000,,
0x73a0b8E1F052C1a1eAf3D85B01931257e537ca68,8978000000000000000000,8158000000000000000000,,3695000000000000000000,,
0x26831D41253d8031f3364257cfd056C9C8B88cC3,,,9632000000000000000000,6680000000000000000000,,
0x3Bb75c56AfDf5f0C751F1C56A9383f31AcB99AF6,5132000000000000000000,,9677000000000000000000,3402000000000000000000,,
0xA624B88Bb6A2e752fbe590266a56B940D0206cA4,,8199000000000000000000,2965000000000000000000,643000000000000000000,,
0x292eB8C8Ff82952211def1bD3388087f8FF10dDb,2879000000000000000000,9917000000000000000000,1080000000000000000000,1335000000000000000000,,
0xD9a7ff543e186D7f2885Dddb0E43304d112A5370,,,,,6233000000000000000000,
0x4cab308AED29CD6AD0359481a1F4cB1102E9189e,2770000000000000000000,,,,6282000000000000000000,
0xD9af30Af5D98e64c399aa7bcAf613E6C5AE99142,,,,,,5033000000000000000000
0x111c5341fD0B9309fe6025125D5D22c97f9183Bf,9171000000000000000000,,,,,1727000000000000000000
0xEb82Bf054817673f494183CCF1D34A1388497D53,,7945000000000000000000,,,,8416000000000000000000
0x9ea4AAE13CEb77467EDc886dfCFFA0588D751255,9960000000000000000000,5926000000000000000000,,,,8497000000000000000000
0xE246B13B8C57c272774BDb1FF82cbb12d6BfcB90,,,9999000000000000000000,,,9781000000000000000000
0x59d8B4885e76C23b71FE3a83aE400e379d24e09c,9429000000000000000000,,140000000000000000000,,,6118000000000000000000
0xcD601d99793a1727223ef07dE92BC3be052769CD,,8364000000000000000000,565000000000000000000,,,2504000000000000000000
0x074E8c0De024aD1C77BEd7b03F0BD2C8eFeABd98,6570000000000000000000,7165000000000000000000,4787000000000000000000,,,9235000000000000000000
0x5c61eb0d235Ee0B73EA41ecB60c410Db04F75352,,,,3430000000000000000000,,5963000000000000000000
0x6eb7e9B3cf1d6e81148C9167C3243bBEFCF82dAd,168000000000000000000,,,4551000000000000000000,,9295000000000000000000
0xB49fbf148607E0d21fAfbA0E3A01c63Da190FDA3,,6179000000000000000000,,8882000000000000000000,,8208000000000000000000
0xCb015CDB8e0a9252EB5B965c9100ba990511444a,3380000000000000000000,1147000000000000000000,,572000000000000000000,,1458000000000000000000
0x0F10284D9107DD2545B885838B9516ae9f89Fe52,,,4878000000000000000000,78000000000000000000,,9494000000000000000000
0xC8bAF6E0b4dAf0B1d5C53CeF1b7Efa8c01CD1b8b,8246000000000000000000,,3349000000000000000000,2721000000000000000000,,7087000000000000000000
0x27A31709eF5ef2799aC7D57fb4892C27FD4903aB,,8735000000000000000000,4140000000000000000000,443000000000000000000,,3339000000000000000000
0xccb5b03074e9a3Ad4113D60517E82fB1d3D72Fd6,4884000000000000000000,5876000000000000000000,8674000000000000000000,5432000000000000000000,,3316000000000000000000
0x0A61D66e19be764DBffd1295FdBF09c71dFa8560,,,,,6112000000000000000000,960000000000000000000
0x332aF92fE31350f19F429Db3d2cECA4B9005c2f2,9677000000000000000000,,,,8005000000000000000000,6753000000000000000000
0x7340F8a2601FEeeB51cdED50a47ed7e06C258618,3434000000000000000000,,,,,
